"","PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","LIMIT_USAGE","BALANCE","PAY_MINPAY","ONEOFF_PURCHASES","CASH_ADVANCE_AMT","PURCHASES_INSTALLMENTS_FREQUENCY","CREDIT_LIMIT"
"38",1.41541049580939,0.652619277141386,0.646906764686009,1.26704293447809,1.53652449768885,-0.525072119353426,1.60054625998119,0.561812952301603,0.970096395261607,0.197481638202507
"39",-0.563607609945535,1.5628317947937,-1.01406879063275,0.821082289827536,2.63877962851374,-0.590469152355791,-0.326950488083014,1.39908152927886,-0.916943961286405,1.44473539133906
"40",0.126727878149555,2.83877084800558,-1.01406879063275,-0.544706523321891,-0.0241557554465476,0.559331075299782,0.690615328892912,2.57276751433637,-0.916943961286405,0.977015233912854
"41",-0.749093674393401,1.7165283630948,-1.22168980074932,-0.0187260098832377,-0.467131327415576,0.907740355280237,-0.600359985294817,1.54046093741936,-0.916943961286405,-0.800321364306738
"42",0.638951282103994,1.01636564963783,0.231662252990796,-0.330614035408226,-0.395226628719503,-0.169435297407976,0.453472797340675,0.89640888651954,-0.0782601970607807,-0.426145238365771
"43",-0.563771274120048,-0.605673213481881,-1.01406879063275,1.56641951602562,1.57040985346142,-0.608293993592963,-0.327191731757025,-0.595640656183869,-0.916943961286405,0.0415749190604371
"44",-0.749093674393401,0.492467123159032,-1.22168980074932,1.55184937935719,-0.0542694216505588,-0.506400254571946,-0.600359985294817,0.414495305637608,-0.916943961286405,-0.89386539579198
"45",0.63790564987794,-0.605673213481881,1.26977228649778,0.730207612009939,2.28757119369235,-0.51996455495811,0.029286003872364,-0.595640656183869,1.59910984744428,1.28882867219699
"46",-0.351753428492824,-0.468813100599416,-0.391203268820979,1.63097880968781,0.46769991842848,-0.663686815289092,-0.470356449855871,-0.469748438997486,-0.0782601970607807,-0.613233301336255
"47",-0.649313082665417,0.145643024984133,-0.287391518031654,-0.279707963095465,-0.579036936299099,-0.503680616990252,-0.600359985294817,0.441018583786016,-0.287930509103735,-0.831502708135152
"48",-0.749093674393401,0.862533936854777,-1.22168980074932,1.62130400592301,1.45518918572962,-0.663686815289092,-0.600359985294817,0.754905164303056,-0.916943961286405,-0.0519691124248045
"49",1.42454841221969,-0.605673213481881,1.26977228649778,-0.890435567507524,-0.72385055927137,1.44385314979359,1.27990661236868,-0.595640656183869,1.59910984744428,-0.33260120688053
"50",-0.287651626808635,-0.0904728369472819,-0.806445289054105,-0.463816102284216,-0.348498757231339,-0.378134588035744,0.0798131511512118,-0.12172816019681,-0.916943961286405,-0.114331800081632
"51",0.0705183266585392,2.83877084800558,0.335474003780121,0.104808287592644,2.05984482386789,0.201616185917642,0.265530572860229,4.15697159959649,-0.287930509103735,2.38017570619148
"52",2.07670468538259,-0.605673213481881,0.439285754569446,0.164913240579162,-0.221152554657179,-0.523795206594199,2.37731068301572,-0.595640656183869,0.341082943078936,-0.582051957507841
"53",-0.749093674393401,-0.367484429063568,-1.22168980074932,0.210935918251051,0.0670729712695439,-0.504557135012539,-0.600359985294817,-0.376540192595163,-0.916943961286405,-0.270238519223702
"54",1.05050303382477,0.862824707915338,0.439285754569446,-0.64187899562038,-0.584823438454662,2.76293724577471,2.05227503956569,1.20544372956464,-0.916943961286405,-0.426145238365771
"55",-0.467227596065761,-0.605673213481881,0.439285754569446,-1.06786020332095,-0.854733871818944,-0.608219751088036,-0.600359985294817,-0.595640656183869,0.760426083218653,-1.04977211493405
"56",0.41828651259001,-0.605673213481881,-0.598824278937542,-0.455903031038014,-0.0831317270027107,-0.663686815289092,1.12037753171613,-0.595640656183869,-0.916943961286405,0.509295076486646
"57",-0.464254363562111,-0.110209602911707,-0.598824278937542,1.54935010332099,1.28650652268294,-0.663686815289092,-0.180502175532359,-0.139883232372471,-0.916943961286405,-0.114331800081632
"58",2.88663276815315,-0.605673213481881,1.06215127638122,-0.16571338164173,0.552972252514002,-0.0442827189119507,2.97955407130058,-0.595640656183869,0.341082943078936,0.977015233912854
"59",-0.749093674393401,-0.439219661743437,-1.22168980074932,1.80153870459172,1.49132304178792,-0.608882230057014,-0.600359985294817,-0.428607142947975,-0.916943961286405,-0.114331800081632
"60",-0.540876474596531,0.113721209633029,-0.183579767242329,1.57660479571517,2.39293881721461,-0.515701044457339,-0.600359985294817,0.0661018855253604,-0.0782601970607807,0.509295076486646
"61",-0.646348942615906,-0.605673213481881,-0.806445289054105,-0.250523459167174,0.252653821293234,0.259631529097881,-0.448912567721612,-0.595640656183869,-0.916943961286405,0.665201795628715
"62",-0.68890162798924,-0.605673213481881,-1.01406879063275,1.74200962143285,0.0612187309319203,-0.619758916072679,-0.51163592296432,-0.595640656183869,-0.916943961286405,-0.862684051963566
"63",-0.749093674393401,2.22543703814561,-1.22168980074932,-0.524682513022397,-0.380605995346308,1.97311673136921,-0.600359985294817,2.24533381836846,-0.916943961286405,-0.0675597843390115
"64",0.0146724733331081,-0.605673213481881,-1.01406879063275,-1.07749935576576,-0.854733871818944,-0.663686815289092,0.525443826753782,-0.595640656183869,-0.916943961286405,-0.862684051963566
"65",0.967234338814299,0.584643434948994,1.26977228649778,1.93904692450832,0.279163381024685,-0.480173511060073,-0.600359985294817,0.499284657472114,1.59910984744428,-0.784730692392531
"66",-0.374184512855221,-0.605673213481881,0.231662252990796,1.75463340451106,0.1809787982866,-0.552035434359066,-0.164499678489668,-0.595640656183869,-0.497600821146689,-0.800321364306738
"67",-0.749093674393401,0.0676429968272437,-1.22168980074932,0.480856693401667,-0.380449400868998,-0.559608565358834,-0.600359985294817,0.333394861887173,-0.916943961286405,-0.89386539579198
"68",-0.749093674393401,-0.321864504097246,-1.22168980074932,0.745128494207357,0.0733633056477181,-0.45464017494694,-0.600359985294817,-0.334576223832264,-0.916943961286405,-0.582051957507841
"69",-0.509507507814907,-0.605673213481881,0.439285754569446,0.845925751917729,1.50280061759261,0.211118593200826,-0.344909739370456,-0.595640656183869,0.55075325512189,0.509295076486646
"70",0.490835204169889,-0.605673213481881,-0.391203268820979,1.82161122989333,0.146267753123124,-0.421219634636572,1.22731549143441,-0.595640656183869,-0.916943961286405,-0.831502708135152
"71",-0.368028921402711,-0.142132260997989,1.06215127638122,1.46689571601801,2.3892558116428,-0.592368485237655,-0.600359985294817,-0.169247625842,1.17976670730456,0.58724843605768
"72",2.88663276815315,2.83877084800558,0.439285754569446,0.152221432842544,0.910649485756486,0.126356661475058,1.62992437850513,2.57276751433637,0.55075325512189,0.821108514770784
"73",-0.749093674393401,0.487102975147239,-1.22168980074932,-0.820274819688893,-0.471533406310565,0.26763727703582,-0.600359985294817,0.912161884427256,-0.916943961286405,0.821108514770784
"74",-0.0999833733672643,-0.605673213481881,0.0240412428742335,1.25097957632443,0.21112359604845,-0.469702834583626,0.0738892787116227,-0.595640656183869,0.0894775622058678,-0.660005317078875
"75",-0.0290258612618157,-0.605673213481881,-0.542200820080677,-0.834837241234979,-0.544762341022924,0.411071036945417,0.0920629688204073,-0.595640656183869,-0.45948008989061,0.509295076486646
"76",-0.238215953651623,-0.605673213481881,0.854527774802571,1.75474697245067,2.6099577091921,-0.543994461690206,-0.265969448263715,-0.595640656183869,0.970096395261607,0.509295076486646
"77",-0.197990936538027,-0.605673213481881,1.26977228649778,-0.635560715805328,0.162966476451052,0.016718574627916,0.211974477229917,-0.595640656183869,-0.916943961286405,2.06836226790734
"78",-0.45813514192616,-0.605673213481881,0.646906764686009,0.0316970471716539,-0.517244811327245,0.430025886864263,-0.600359985294817,-0.595640656183869,0.760426083218653,-0.89386539579198
"79",-0.749093674393401,-0.577266440629297,-1.22168980074932,1.8364717997904,-0.146058757980916,-0.674099627660564,-0.600359985294817,-0.569510386800027,-0.916943961286405,-0.987409427277221
"80",-0.395706351803657,2.82006721014469,0.231662252990796,1.36812426116124,2.63877962851374,-0.583828171084947,-0.0794612834009971,2.55556277593475,-0.916943961286405,0.821108514770784
"81",-0.526464934785263,-0.605673213481881,0.439285754569446,-1.08344117852352,-0.849675611132346,-0.247380147726592,-0.546468829006157,-0.595640656183869,0.55075325512189,0.197481638202507
"82",-0.749093674393401,1.60700693812832,-1.22168980074932,-1.06852115916712,-0.811647288555251,-0.575202135264361,-0.600359985294817,1.43971650043147,-0.916943961286405,1.60064211048113
"83",-0.628118572066006,-0.605673213481881,-0.183579767242329,-1.09142257596381,-0.854733871818944,-0.369615924113711,-0.562565143033185,-0.595640656183869,-0.287930509103735,2.38017570619148
"84",-0.38903249046519,-0.605673213481881,0.0240412428742335,-0.990370942302709,-0.834810058684396,0.0763809594747709,-0.600359985294817,-0.595640656183869,0.131412631035982,-0.987409427277221
"85",2.88663276815315,-0.387877836934916,1.26977228649778,-0.466476156609449,0.285958029587623,0.533846715125819,2.97955407130058,-0.395299283749173,-0.0782601970607807,1.44473539133906
"86",0.385462753146049,-0.605673213481881,1.26977228649778,-1.06077810855381,-0.780069595403003,0.41187249063395,1.07199477265071,-0.595640656183869,-0.916943961286405,2.38017570619148
"87",0.709135935607576,2.83877084800558,1.26977228649778,0.472964671706087,2.63877962851374,-0.320378896670455,1.33647825392413,2.57276751433637,1.59910984744428,2.06836226790734
"88",1.30399156278271,2.83877084800558,1.26977228649778,0.342420564910544,2.63877962851374,-0.465463017197724,1.16712519476882,2.57276751433637,1.59910984744428,2.38017570619148
"89",-0.708177630765195,-0.528412805887498,-1.01406879063275,1.52273882541786,1.53049987011179,-0.516502648037339,-0.540049066792213,-0.524571856020497,-0.916943961286405,0.0415749190604371
"90",-0.749093674393401,1.40833335099973,-1.22168980074932,1.55748494354599,2.63877962851374,-0.597984742276527,-0.600359985294817,1.25696450751539,-0.916943961286405,0.665201795628715
"91",2.88663276815315,-0.330885809999224,1.26977228649778,0.821082289827536,2.63877962851374,-0.351140601865419,0.938010716590592,-0.342874567140602,1.38943953540132,1.44473539133906
"92",0.189283962630011,2.60807495028239,1.04327595960824,0.347744827482861,0.310615428893402,-0.187020355459493,-0.296258931778356,2.62930492678845,1.14164597604848,-0.114331800081632
"93",-0.707586621246121,-0.238295572927949,-1.01406879063275,1.04733250112316,-0.0775186465534616,-0.472214258513363,-0.539177909080509,-0.257704461773774,-0.916943961286405,-0.800321364306738
"94",-0.380303734491172,-0.605673213481881,-0.806445289054105,0.495391136384148,-0.0856647773887397,-0.663686815289092,-0.0567575731913503,-0.595640656183869,-0.916943961286405,-0.613233301336255
"95",-0.555115257779147,-0.605673213481881,-0.598824278937542,1.73690055685142,0.51931491635207,-0.663686815289092,-0.31443262188714,-0.595640656183869,-0.916943961286405,-0.613233301336255
"96",-0.749093674393401,-0.516275901361182,-1.22168980074932,1.67624475273186,-0.185097571646134,-0.670766893287243,-0.600359985294817,-0.51340759648266,-0.916943961286405,-0.987409427277221
"97",-0.0767612454947225,-0.605673213481881,0.439285754569446,-0.306227204123748,0.0992084841028042,-0.521829001285237,0.390669027539964,-0.595640656183869,-0.916943961286405,0.509295076486646
"98",-0.749093674393401,0.664718051792149,-1.22168980074932,1.46219615108725,1.21572390589213,-0.663686815289092,-0.600359985294817,0.572942137671565,-0.916943961286405,-0.114331800081632
"99",-0.677263286690551,-0.605673213481881,-0.598824278937542,-1.08989255176622,-0.854733871818944,-0.416778055529118,-0.600359985294817,-0.595640656183869,-0.497600821146689,0.821108514770784
"100",-0.749093674393401,-0.539077860454322,-1.22168980074932,-1.08499647433394,-0.854733871818944,-0.655540041015629,-0.600359985294817,-0.503753000200244,-0.916943961286405,-0.426145238365771
"101",-0.730908766114199,-0.605673213481881,-0.944860956773204,-1.07642833882744,-0.854733871818944,-0.50223965910808,-0.573555132626993,-0.595640656183869,-0.916943961286405,-0.89386539579198
"102",0.475005241512843,-0.605673213481881,1.26977228649778,-1.05945387192202,-0.846101247171908,0.719488725742708,-0.600359985294817,-0.595640656183869,1.59910984744428,-0.73795867664991
"103",1.81843352554721,-0.605673213481881,1.06215127638122,0.717413073965566,1.23593233091169,-0.255192461159597,1.46416316960731,-0.595640656183869,1.17976670730456,0.415751045001404
"104",-0.394524332765509,-0.605673213481881,1.26977228649778,-1.08785251950277,-0.854733871818944,-0.663686815289092,-0.600359985294817,-0.595640656183869,1.59910984744428,0.0415749190604371
"105",-0.749093674393401,0.0764529496384081,-1.22168980074932,-0.465082768154294,-0.349527487685734,0.847285441264627,-0.600359985294817,0.0318202838038222,-0.916943961286405,-0.114331800081632
"106",-0.0144233799136161,0.105765204750914,-0.598824278937542,0.686408245268975,0.585663000550631,-0.602912901674554,0.482556062485264,0.0587834705872161,-0.916943961286405,-0.114331800081632
"107",0.107088177208016,-0.605673213481881,1.26977228649778,-0.616884255196498,-0.617991073832218,0.232159053622506,-0.600359985294817,-0.595640656183869,1.59910984744428,-0.582051957507841
"108",-0.749093674393401,2.83877084800558,-1.22168980074932,0.724068360075133,2.09245065715971,-0.552505996778579,-0.600359985294817,2.57276751433637,-0.916943961286405,1.13292195305492
"109",-0.363846392498494,-0.300006376532381,0.439285754569446,0.724103874337213,-0.121837566397178,-0.509229485637654,-0.362279283899206,-0.314469794831676,0.341082943078936,-0.73795867664991
"110",2.88663276815315,2.83877084800558,1.26977228649778,0.821082289827536,2.63877962851374,-0.317956356653089,2.97955407130058,2.57276751433637,1.59910984744428,1.44473539133906
"111",0.482806567164621,-0.605673213481881,1.06215127638122,-1.01073723212268,-0.767458320865711,0.483411174096837,0.184526308098065,-0.595640656183869,1.17976670730456,0.353388357344576
"112",-0.749093674393401,0.141706643803024,-1.22168980074932,1.26250717801661,1.14922018936429,-0.663686815289092,-0.600359985294817,0.0918445820815867,-0.916943961286405,-0.0519691124248045
"113",1.80788627874528,1.25498003310971,1.26977228649778,0.732625781699302,2.2917445477962,-0.558315106831042,0.548388780637439,1.11590084188301,1.59910984744428,1.28882867219699
"114",-0.749093674393401,1.88490111486349,-1.22168980074932,1.36812426116124,2.63877962851374,-0.610081371086697,-0.600359985294817,1.69534038759296,-0.916943961286405,0.821108514770784
"115",0.622866730731039,-0.605673213481881,0.439285754569446,-0.991300302293757,-0.756134639010835,1.34231918786311,1.07810627905897,-0.595640656183869,-0.0782601970607807,0.197481638202507
"116",0.201586053080892,-0.605673213481881,1.26977228649778,-0.43238222361999,-0.457215372342706,-0.289126463343889,0.294855081678828,-0.595640656183869,1.59910984744428,-0.426145238365771
"117",1.35106319786343,-0.605673213481881,0.231662252990796,-0.993175845242531,-0.727464424589407,1.10113152741289,-0.600359985294817,-0.595640656183869,0.341082943078936,0.665201795628715
"118",-0.749093674393401,-0.178593716573681,-1.22168980074932,1.7992940815764,0.197300947531598,-0.637623572992011,-0.600359985294817,-0.202787080015976,-0.916943961286405,-0.800321364306738
"119",-0.299017194483137,-0.605673213481881,-0.806445289054105,-1.07067986374014,-0.827427392610268,1.28457005303248,-0.600359985294817,-0.595640656183869,-0.497600821146689,0.821108514770784
"120",-0.749093674393401,-0.228388900713926,-1.22168980074932,1.49463958574919,0.716566562820987,-0.486239012927123,-0.600359985294817,-0.248591704932537,-0.916943961286405,-0.426145238365771
"121",2.88663276815315,0.644420861745912,1.26977228649778,0.342420564910544,2.63877962851374,-0.551218971997501,2.97955407130058,0.554271553498011,1.59910984744428,2.38017570619148
"122",0.318715047307236,-0.605673213481881,-0.598824278937542,-0.619099968125294,0.00706070943984724,-0.663686815289092,0.973607560933462,-0.595640656183869,-0.916943961286405,1.44473539133906
"123",2.88663276815315,-0.605673213481881,1.26977228649778,-0.368247954419604,0.391821666177462,0.150483436650947,-0.600359985294817,-0.595640656183869,1.59910984744428,1.28882867219699
"124",-0.749093674393401,0.134665319372177,-1.22168980074932,1.52768126301855,0.843135858981892,-0.568400073568708,-0.600359985294817,0.0853675455962426,-0.916943961286405,-0.363782550708943
"125",-0.749093674393401,2.81450295144066,-1.22168980074932,0.342420564910544,2.63877962851374,-0.513667099092536,-0.600359985294817,2.55044443392483,-0.916943961286405,2.38017570619148
"126",2.88663276815315,-0.605673213481881,1.06215127638122,1.39861152271796,0.556872421114085,-0.23342101326496,2.97955407130058,-0.595640656183869,-0.916943961286405,-0.488507926022599
"127",-0.749093674393401,-0.403540325931993,-1.22168980074932,-0.953946427682518,-0.825935340806183,-0.011188349444306,-0.600359985294817,-0.316739555885257,-0.916943961286405,-0.987409427277221
"128",1.03057237435076,-0.605673213481881,0.854527774802571,1.38274052616462,1.65398013346433,-0.543445267769184,0.843483403657511,-0.595640656183869,0.55075325512189,0.197481638202507
"129",-0.612124945234447,2.83877084800558,-1.01406879063275,0.342420564910544,2.63877962851374,-0.538489834836706,-0.398465835000768,2.57276751433637,-0.916943961286405,2.38017570619148
"130",-0.749093674393401,1.46945278798454,-1.22168980074932,-1.07669822841013,-0.818858464324226,-0.663686815289092,-0.600359985294817,1.3131858657559,-0.916943961286405,2.38017570619148
"131",0.0755919160684368,-0.402914218166143,-0.598824278937542,-1.0255285459509,-0.790882986505572,-0.663686815289092,0.615240083190992,-0.40913065749124,-0.916943961286405,0.197481638202507
"132",0.406666356199599,-0.605673213481881,0.854527774802571,1.61136217879117,1.88607573000921,-0.576219526649848,-0.129211089952478,-0.595640656183869,1.17976670730456,0.197481638202507
"133",-0.521236773654993,-0.605673213481881,0.231662252990796,-1.06995845174206,-0.845573955115815,-0.409010387883257,-0.600359985294817,-0.595640656183869,0.341082943078936,-0.426145238365771
"134",-0.0250342738945308,2.83877084800558,-1.01406879063275,0.342420564910544,2.63877962851374,-0.336180997492924,0.466915430953589,2.57276751433637,-0.916943961286405,2.38017570619148
"135",-0.349025692250944,-0.605673213481881,1.06215127638122,-0.925077821285819,-0.723115291072486,-0.240132510961171,-0.600359985294817,-0.595640656183869,1.38943953540132,-0.114331800081632
"136",0.460766458330227,-0.605673213481881,0.0240412428742335,1.18486746633583,0.0652684220732403,-0.468095750457828,0.96722800599852,-0.595640656183869,-0.287930509103735,-0.73795867664991
"137",2.88663276815315,-0.605673213481881,1.26977228649778,-0.487281571005897,0.617236594656208,-0.437325638454963,1.26324739643563,-0.595640656183869,1.59910984744428,2.38017570619148
"138",0.0672814129848412,-0.171135410927361,1.06215127638122,0.622423161216847,-0.441857872124664,0.0934470106209021,0.357270181115856,-0.195926478965066,1.38943953540132,-0.987409427277221
"139",2.88663276815315,-0.605673213481881,1.26977228649778,0.342420564910544,2.63877962851374,-0.351140601865419,2.97955407130058,-0.595640656183869,1.59910984744428,2.38017570619148
"140",-0.0938914290937314,-0.0695626537844842,1.26977228649778,1.51358883187072,0.463431915602164,-0.453209596585061,0.365418856326874,-0.102493707844731,-0.916943961286405,-0.582051957507841
"141",-0.569917773118418,-0.605673213481881,-0.391203268820979,1.66840540379802,-0.29916514847769,-0.537316777062377,-0.401119515414883,-0.595640656183869,-0.497600821146689,-1.04977211493405
"142",-0.749093674393401,0.363140569876601,-1.22168980074932,-0.796490330096867,-0.407570310645535,0.648867997461339,-0.600359985294817,0.29553291264455,-0.916943961286405,0.977015233912854
"143",-0.749093674393401,2.36083865289927,-1.22168980074932,1.13429229702027,2.30644051706442,-0.663686815289092,-0.600359985294817,2.13313654780078,-0.916943961286405,0.821108514770784
"144",1.14621020609821,-0.605673213481881,0.439285754569446,0.342420564910544,2.63877962851374,-0.505420402629938,1.14259875457776,-0.595640656183869,0.55075325512189,2.38017570619148
"145",2.88663276815315,-0.605673213481881,1.26977228649778,-0.122857033314891,0.421142061162362,0.505716008451551,2.97955407130058,-0.595640656183869,1.59910984744428,0.665201795628715
"146",0.182882874915732,-0.605673213481881,-1.01406879063275,0.0952115068141231,0.950306780611974,-0.553978938778629,0.773388713931152,-0.595640656183869,-0.916943961286405,0.977015233912854
"147",-0.121987112385099,-0.605673213481881,0.854527774802571,-1.08792054135266,-0.848493207578117,-0.552303827953245,-0.600359985294817,-0.595640656183869,1.17976670730456,1.7565488296232
"148",-0.723043793283443,-0.320861498773297,-1.01406879063275,-1.00776141033263,-0.703160281634938,0.253078312216107,-0.561962033848159,-0.333653598814483,-0.916943961286405,1.44473539133906
"149",0.110106871982363,-0.605673213481881,0.0240412428742335,1.0609265220294,-0.203784175113295,-0.390239868277594,-0.379273560490606,-0.595640656183869,0.131412631035982,-0.89386539579198
"150",0.195794159793966,-0.529254779861576,0.854527774802571,-0.873256301279852,-0.323178638056816,-0.0981336951630124,-0.493140574623522,-0.525346354654009,1.17976670730456,2.38017570619148
"151",2.88663276815315,-0.1939638350181,0.231662252990796,1.36812426116124,2.63877962851374,-0.480304771734452,-0.600359985294817,-0.216925445450812,0.341082943078936,0.821108514770784
"152",2.88663276815315,-0.605673213481881,1.26977228649778,-0.409880678735181,0.0423415386691512,0.324475217412414,2.97955407130058,-0.595640656183869,1.59910984744428,0.665201795628715
"153",0.0421680546512624,-0.605673213481881,1.26977228649778,-1.07562804261544,-0.830818283525913,-0.0441910510605997,-0.600359985294817,-0.595640656183869,1.59910984744428,1.13292195305492
"154",2.88663276815315,1.20613014138695,1.26977228649778,0.342420564910544,2.63877962851374,-0.351140601865419,2.97955407130058,1.07096575415899,1.59910984744428,2.38017570619148
